#;Titulo;Año;Autores;Citas;Editorial;URL;DOI;DOIcorto;Tipo;Editorial Oficial;Revista/Conferencia;;;;;
193;Design and performance evaluation of a conservative parallel discrete event core for GES;2010;"S De Munck; K Vanmechelen; J Broeckhove";0;eudl.eu;https://eudl.eu/doi/10.4108/ICST.SIMUTOOLS2010.8637;http://dx.doi.org/10.4108/icst.simutools2010.8637;10.4108/icst.simutools2010.8637;proceedings-article;ICST;3rd International ICST Conference on Simulation Tools and Techniques;0;;;;
194;Design and performance of special purpose hardware for Time Warp;1988;"RM Fujimoto; JJ Tsai; G Gopalakrishnan";0;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/633625.52445;http://dx.doi.org/10.1109/isca.1988.5251;10.1109/isca.1988.5251;proceedings-article;IEEE Comput. Soc. Press;[1988] The 15th Annual International Symposium on Computer Architecture. Conference Proceedings;0;;;;
195;Design issues in parallel simulation languages;1993;"H Rajaei; R Ayani";10;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/245963/?casa_token=zu8z8lBiKdgAAAAA:7QqyLTDH2e3JpQn4zzBOI6Q2wz2QuQH39OFyWDQT2AasFlIWeUQJ8RNBGTCfeUOhmn-N28DI4wuq;http://dx.doi.org/10.1109/54.245963;10.1109/54.245963;journal-article;Institute of Electrical and Electronics Engineers (IEEE);IEEE Des. Test. Comput.;30;;;;
196;Design of distributed discrete-event simulation systems using deep belief networks;2020;"E Cortes; L Rabelo; AT Sarmiento; E Gutierrez";6;mdpi.com;https://www.mdpi.com/845444;http://dx.doi.org/10.3390/info11100467;10.3390/info11100467;journal-article;MDPI AG;Information;50;;;;
197;Design of high level modelling/high performance simulation environments;1996;"BP Zeigler; D Kim";0;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/238788.238839;http://dx.doi.org/10.1109/pads.1996.761573;10.1109/pads.1996.761573;proceedings-article;IEEE;Symposium on Parallel and Distributed Tools;26;;;;
198;Determining initial states for time-parallel simulations;1993;"JJ Wang; M Abrams";0;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/158459.158462;http://dx.doi.org/10.1145/158459.158462;10.1145/158459.158462;proceedings-article;ACM;PADS93: Workshop on Parellel and Distributed Simulation;15;;;;
199;Development and benchmarking of an epoch time synchronization method for distributed simulation;2005;"A Rathore; B Balaraman; X Zhao; J Venkateswaran; YJ Son; RA Wysk";20;Elsevier;https://www.sciencedirect.com/science/article/pii/S0278612505800081;http://dx.doi.org/10.1016/s0278-6125(05)80008-1;10.1016/s0278-6125(05)80008-1;journal-article;Elsevier BV;Journal of Manufacturing Systems;33;;;;
200;DEVS modeling and simulation: a new layer of middleware;2001;"BP Zeigler; HS Sarjoughian; S Park; JJ Nutaro; JS Lee; YK Cho";11;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/993717/?casa_token=UB4WClv1OEQAAAAA:HGiyVoqU3HXchBDj39s3ndpwA2CIvxxy1suV2Ug1ZZMcnJQq0Qbe3FyhBrz_NDb3rzrEi5CoRPFC;http://dx.doi.org/10.1109/ams.2001.993717;10.1109/ams.2001.993717;proceedings-article;IEEE Comput. Soc;Third Annual International Workshop on Active Middleware Services;25;;;;
201;Direction-based adaptive data propagation for heterogeneous sensor mobility;2012;"A Boukerche; D Efstathiou; S Nikoletseas";2;Elsevier;https://www.sciencedirect.com/science/article/pii/S0743731512000548?casa_token=ROiELF3RWYkAAAAA:zurRQ8HLt3tdgAhO1KwsETE6SXD5tLnXFsWp3-38P0ftWEkpUS3FTgwvbXU-cAfhX_SEhptKy9Jx;http://dx.doi.org/10.1016/j.jpdc.2012.02.010;10.1016/j.jpdc.2012.02.010;journal-article;Elsevier BV;Journal of Parallel and Distributed Computing;35;;;;
202;Discrete control algorithm of simulation load division based on complex network flow;2022;"X Li; S Xu; X Hua";1;Springer;https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11276-021-02728-6&casa_token=ojxSEAbtoQoAAAAA:Z4klBtDVBmbVaBm8ZFMEiRxg2aqgNmwU8yGdaGmiyCw5XS_IMbmiQ06gbey9BtpmZ9-kVoWBaiJRSZv8S2c;http://dx.doi.org/10.1007/s11276-021-02728-6;10.1007/s11276-021-02728-6;journal-article;Springer Science and Business Media LLC;Wireless Netw;27;;;;
203;Discrete simulation-based optimization methods for industrial engineering problems: A systematic literature review;2019;"WT de Sousa Junior; JAB Montevechi; R De Carvalho; A Teberga";104;Elsevier;https://www.sciencedirect.com/science/article/pii/S036083521830682X?casa_token=C2INCkJaITUAAAAA:iZqI4XrYvK53qWDzd3hQoJ90l20lVTcjhkPQbwGnPb3vckf7HXu2Nsh88mCIi-tuGniGWN8Ev3br;http://dx.doi.org/10.1016/j.cie.2018.12.073;10.1016/j.cie.2018.12.073;journal-article;Elsevier BV;"Computers &amp; Industrial Engineering";105;;;;
204;Discrete-event simulation in performance evaluation;2001;DM Nicol;7;Springer;https://link.springer.com/chapter/10.1007/3-540-46506-5_19;http://dx.doi.org/10.1007/3-540-46506-5_19;10.1007/3-540-46506-5_19;book-chapter;Springer Berlin Heidelberg;Performance Evaluation: Origins and Directions;9;;;;
205;DISCS: An object-oriented framework for distributed discrete-event simulation with the standard clock method;1998;L Mollamustafaoglu;0;journals.sagepub.com;https://journals.sagepub.com/doi/pdf/10.1177/003754979807000201;http://dx.doi.org/10.1177/003754979807000201;10.1177/003754979807000201;journal-article;SAGE Publications;SIMULATION;26;;;;
206;Disseminating critical target-specific synchronization information in parallel discrete event simulations;1993;"CM Pancerella; PF Reynolds Jr";18;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/158459.158466;http://dx.doi.org/10.1145/158459.158466;10.1145/158459.158466;proceedings-article;ACM;PADS93: Workshop on Parellel and Distributed Simulation;15;;;;
207;Distributed building evacuation simulator for smart emergency management;2010;"N Dimakis; A Filippoupolitis; E Gelenbe";198;academic.oup.com;https://academic.oup.com/comjnl/article-abstract/53/9/1384/393556;http://dx.doi.org/10.1093/comjnl/bxq012;10.1093/comjnl/bxq012;journal-article;Oxford University Press (OUP);The Computer Journal;0;;;;
208;Distributed discrete event simulation using the three-phase approach and Java;2001;"RA Cassel; M Pidd";19;Elsevier;https://www.sciencedirect.com/science/article/pii/S0928486901000301?casa_token=nhiTVD8yWB8AAAAA:YC5wO5hhp1ab3whYjRnFWSKFDI6KMjnwzEHdPoDFpA8oaZxO14bxHO4qEDHNaJUQmH_JhsCK2Q9I;http://dx.doi.org/10.1016/s0928-4869(01)00030-1;10.1016/s0928-4869(01)00030-1;journal-article;Elsevier BV;Simulation Practice and Theory;28;;;;
209;Distributed discrete-event simulation using null message algorithms on hypercube architectures;1990;"NJ Davis IV; DL Mannix; WH Shaw; TC Hartrum";0;Elsevier;https://www.sciencedirect.com/science/article/pii/074373159090133A;http://dx.doi.org/10.1016/0743-7315(90)90133-a;10.1016/0743-7315(90)90133-a;journal-article;Elsevier BV;Journal of Parallel and Distributed Computing;19;;;;
210;Distributed ONE: scalable parallel network simulation;2013;"V Duggirala; CJ Ribbens; S Varadarajan";0;academia.edu;https://www.academia.edu/download/67911834/49e3b8edb8cd0911a19245b8cf4892df3cd6.pdf;http://dx.doi.org/10.4108/icst.simutools.2013.251733;10.4108/icst.simutools.2013.251733;proceedings-article;ACM;Sixth International Conference on Simulation Tools and Techniques;0;;;;
211;Distributed simulation algorithm for sparse output DEVS;1993;"C Liao; A Motaabbed; D Kim; BP Zeigler";12;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/410593/;http://dx.doi.org/10.1109/aihas.1993.410593;10.1109/aihas.1993.410593;proceedings-article;IEEE Comput. Soc. Press;1993 4th Annual Conference on AI, Simulation and Planning in High Autonomy Systems;7;;;;
212;Distributed simulation design ofMC-models on networks of work stations;1998;"TV Voznesenskaya; AE Fakanov";0;Springer;https://link.springer.com/article/10.1007/BF02409870;http://dx.doi.org/10.1007/bf02409870;10.1007/bf02409870;journal-article;Springer Science and Business Media LLC;Comput Math Model;13;;;;
213;Distributed simulation of discrete event systems;1989;"R Righter; JC Walrand";1;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/21073/?casa_token=t8Wy19QhI1QAAAAA:VQcTJy_YrQSu_POc9BgKrB2TzQNCGCg3XL3YKaqQwbzRP5FKmjn75p5UqyQvx3aH3A3_QcVC_0jq;http://dx.doi.org/10.1109/5.21073;10.1109/5.21073;journal-article;Institute of Electrical and Electronics Engineers (IEEE);Proc. IEEE;69;;;;
214;Distributed simulation of ECATNets: a conservative approach;1996;"K Djemame; DC Gilles; LM Mackenzie; M Bettaz";9;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/500627/?casa_token=v8Wl96TyyYEAAAAA:uJNJMwUm0HvwM_qq_WrU-pT-7iLDSN2rj1T03JCvuWnEOnNCkirbmf5Oy0tq30hpXx3hA8_Rgta7;http://dx.doi.org/10.1109/empdp.1996.500627;10.1109/empdp.1996.500627;proceedings-article;IEEE Comput. Soc. Press;4th Euromicro Workshop on Parallel and Distributed Processing;31;;;;
215;Distributed simulation of supply chains in the industry 4.0 Era: A state of the art field overview;2019;"K Katsaliaki; N Mustafee";8;Springer;https://link.springer.com/chapter/10.1007/978-3-030-04137-3_4;http://dx.doi.org/10.1007/978-3-030-04137-3_4;10.1007/978-3-030-04137-3_4;book-chapter;Springer International Publishing;Springer Series in Advanced Manufacturing;93;;;;
216;Distributed Simulation of Synthetic Environments and Wireless Networks;1999;RM Fujimoto;4;apps.dtic.mil;https://apps.dtic.mil/sti/citations/ADA369488;http://dx.doi.org/10.21236/ada369488;10.21236/ada369488;report;Defense Technical Information Center;None;0;;;;
217;Distributed simulation of VLSI systems via lookahead-free self-adaptive optimistic and conservative synchronization;1999;"D Lungeanu; CJR Shi";25;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/810701/;http://dx.doi.org/10.1109/iccad.1999.810701;10.1109/iccad.1999.810701;proceedings-article;IEEE;1999 IEEE/ACM International Conference on Computer-Aided Design. Digest of Technical Papers;14;;;;
218;Distributed simulation performance data mining;2001;"A Ferscha; J Johnson; SJ Turner";0;Elsevier;https://www.sciencedirect.com/science/article/pii/S0167739X01000504;http://dx.doi.org/10.1016/s0167-739x(01)00050-4;10.1016/s0167-739x(01)00050-4;journal-article;Elsevier BV;Future Generation Computer Systems;20;;;;
219;Distributed simulation: State-of-the-art and potential for operational research;2019;SJE Taylor;0;Elsevier;https://www.sciencedirect.com/science/article/pii/S0377221718303357?casa_token=jyxqnRzGNSIAAAAA:filNoDTcMW1RpoS0OJ0TUgsCSsAN4K6mIO0npgxoiedrBuItw4JrmMDJ4K-7I1vkz8_zaqXkz-B-;http://dx.doi.org/10.1016/j.ejor.2018.04.032;10.1016/j.ejor.2018.04.032;journal-article;Elsevier BV;European Journal of Operational Research;206;Es para Operational Research, pero puede dar ideas y pensar a qué journals enviar;;;
220;Distribution of parallel discrete-event simulations in GES: Core design and optimizations;2012;"S De Munck; K Vanmechelen; J Broeckhove";0;eudl.eu;https://eudl.eu/doi/10.4108/icst.simutools.2011.245500;http://dx.doi.org/10.4108/icst.simutools.2011.245500;10.4108/icst.simutools.2011.245500;proceedings-article;ACM;4th International ICST Conference on Simulation Tools and Techniques;0;;;;
221;Dvs: An object-oriented framework for distributed verilog simulation;2003;"L Li; H Huang; C Tropper";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/1207433/;http://dx.doi.org/10.1109/pads.2003.1207433;10.1109/pads.2003.1207433;proceedings-article;IEEE Comput. Soc;Seventeenth Workshop on Parallel and Distributed Simulation;19;;;;
222;Dynamic acceleration management for SystemC emulation;2009;"S Sirowy; C Huang; F Vahid";3;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/1851340.1851345;http://dx.doi.org/10.1145/1851340.1851345;10.1145/1851340.1851345;journal-article;Association for Computing Machinery (ACM);SIGBED Rev.;19;;;;
223;Dynamic load balancing in parallel simulation using time warp mechanism;1994;"MR Jiang; SP Shieh; CL Liu";20;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/590286/?casa_token=i8tWOtz8fC4AAAAA:iEnYT5yR9ptlACO6DddkVmqFZh2imlKFNI17ybnFlNNrmHO4GVVm-mkKHDv5B3kYD3iXCcXmPczu;http://dx.doi.org/10.1109/icpads.1994.590286;10.1109/icpads.1994.590286;proceedings-article;IEEE Comput. Soc. Press;1994 International Conference on Parallel and Distributed Systems;14;;;;
224;Dynamic virtual logical processes;1998;"M Hybinette; R Fujimoto";17;dl.acm.org;https://dl.acm.org/doi/pdf/10.1145/278008.278021;http://dx.doi.org/10.1109/pads.1998.685275;10.1109/pads.1998.685275;proceedings-article;IEEE Comput. Soc;PADS 98: Parallel and Distributed Simulation '98;14;;;;
225;Editorial message: special track on applications of spatial simulation of discrete entities;2002;"WA Maniatty; BK Szymanski";17;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/508791.508815?casa_token=qNXYRViKgN0AAAAA:ukFPrTm_zHgT95zuskgSprbTPChmIJzIMZ2UduLCE1wxp_HnMhxm0iQBrQC86WftQpdUaer_FrfYbpw;http://dx.doi.org/10.1145/508791.508815;10.1145/508791.508815;proceedings-article;ACM;SAC02: 2002 ACM Symposium on Applied Computing;9;;;;
226;Effect of event orderings on memory requirement in parallel simulation;2001;"YM Teo; BSS Onggo; SC Tay";8;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/948852/?casa_token=F9XxXGpIKPkAAAAA:uVs1ZjHInIMUn079zpCXs2wGcSazxwSDcg_WG4XHL3wkLKBnedfr1r9l7uTyj8Wol_TpfOZ7z1PE;http://dx.doi.org/10.1109/mascot.2001.948852;10.1109/mascot.2001.948852;proceedings-article;IEEE Comput. Soc;MASCOTS 2001. Proceedings of the Ninth International Symposium on Modeling, Analysis and Simulation of Computer and Telecommunication Systems;22;;;;
227;Efficient and scalable PRAM algorithms for discrete-event simulation of bounded degree networks;1993;S Prasad;7;Elsevier;https://www.sciencedirect.com/science/article/pii/S074373158371083X;http://dx.doi.org/10.1006/jpdc.1993.1083;10.1006/jpdc.1993.1083;journal-article;Elsevier BV;Journal of Parallel and Distributed Computing;0;;;;
228;Efficient commitment of events in distributed simulation;1993;"V Bharghavan; CV Ramamoorthy";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/404184/?casa_token=Xm8l3SlLdWsAAAAA:mm84LiZAawaZ8X_Y_jSp75BdkHIIIpLp2nlc2XoNYrR8G3-iD9ETiXl8qFgQKW8ZUqoLOYdS-6lC;http://dx.doi.org/10.1109/cmpsac.1993.404184;10.1109/cmpsac.1993.404184;proceedings-article;IEEE Comput. Soc. Press;1993 IEEE 17th International Computer Software and Applications Conference COMPSAC '93;12;;;;
229;Efficient execution of networked mpsoc models by exploiting multiple platform levels;2012;"C Roth; J Meyer; M Rückauer; O Sander; J Becker";0;dl.acm.org;https://dl.acm.org/doi/abs/10.5555/2349990.2434930;http://dx.doi.org/10.1155/2012/729786;10.1155/2012/729786;journal-article;Hindawi Limited;International Journal of Reconfigurable Computing;12;;;;
230;Efficient execution of Time Warp programs on heterogeneous, NOW platforms;2000;"CD Carothers; RM Fujimoto";87;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/841745/?casa_token=r84lIYZLbQkAAAAA:7sb1CY_Amxa3zWJ0cTdpyvZL0vsZ77Bra8USFORJVh0RN9K66j3W1GyCJ7cHC8EyIfl52xqeBKWD;http://dx.doi.org/10.1109/71.841745;10.1109/71.841745;journal-article;Institute of Electrical and Electronics Engineers (IEEE);IEEE Trans. Parallel Distrib. Syst.;56;;;;
231;Efficient inter-process synchronization for parallel discrete event simulation on multicores;2015;"P Bauer; J Lindén; S Engblom; B Jonsson";14;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/2769458.2769476;http://dx.doi.org/10.1145/2769458.2769476;10.1145/2769458.2769476;proceedings-article;ACM;SIGSIM-PADS '15: SIGSIM Principles of Advanced Discrete Simulation;34;;;;
232;Efficient parallel discrete event simulation on cloud/virtual machine platforms;2015;"SB Yoginath; KS Perumalla";0;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/2746232;http://dx.doi.org/10.1145/2746232;10.1145/2746232;journal-article;Association for Computing Machinery (ACM);ACM Trans. Model. Comput. Simul.;23;;;;
233;Efficient process interaction with threads in parallel discrete event simulation;1998;"R Pasquini; V Rego";9;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/745021/;http://dx.doi.org/10.1109/wsc.1998.745021;10.1109/wsc.1998.745021;proceedings-article;IEEE;IEEE Winter Simulation Conference;11;;;;
234;Efficient simulation for serial production lines based on aggregated event-scheduling;2008;"Y Zhao; C Yan; Q Zhao; N Huang; J Li; X Guan";8;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/4626547/?casa_token=OSpAfcFkYuwAAAAA:bsZaLCfDY6tonHDNaUubMr6ZuktHCsZUMX48qvaPypMDiHh0LGHsucq2U7meAsWLXEVAIKOC5n3Z;http://dx.doi.org/10.1109/coase.2008.4626547;10.1109/coase.2008.4626547;proceedings-article;IEEE;2008 IEEE International Conference on Automation Science and Engineering (CASE 2008);19;;;;
235;Efficient simulation method for general assembly systems with material handling based on aggregated event-scheduling;2009;"Y Zhao; CB Yan; Q Zhao; N Huang; J Li; X Guan";23;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/5340560/?casa_token=yQeOrxf8TNEAAAAA:6_os-xZIG8gS6iWWtgfoVB_CPcCZDO6Lgw5l-rafGnEZTQVEwxxsi0CZrXSrBtoQCb7faB31v4hR;http://dx.doi.org/10.1109/tase.2009.2034135;10.1109/tase.2009.2034135;journal-article;Institute of Electrical and Electronics Engineers (IEEE);IEEE Trans. Automat. Sci. Eng.;50;;;;
236;Efficiently unifying parallel simulation techniques;2006;"J Xu; J Zhang";5;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/1185448.1185499?casa_token=VzLzQ9ASijcAAAAA:1TEW9hWsSLgd8y_NUBICi3jC4SYnNQ-_9v9jovppgBbv4pOA7Th8vYS08D3PTExiCFWlE1Nd8WQqURc;http://dx.doi.org/10.1145/1185448.1185499;10.1145/1185448.1185499;proceedings-article;ACM;ACM SE06: ACM Southeast Regional Conference;12;;;;
237;Elastic time;1998;"S Srinivasan; PF Reynolds Jr";0;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/280265.280267;http://dx.doi.org/10.1145/280265.280267;10.1145/280265.280267;journal-article;Association for Computing Machinery (ACM);ACM Trans. Model. Comput. Simul.;43;;;;
238;Empirical measurements of overheads in conservative asynchronous simulations;1994;"ML Bailey; MA Pagels";0;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/200883.200901;http://dx.doi.org/10.1145/200883.200901;10.1145/200883.200901;journal-article;Association for Computing Machinery (ACM);ACM Trans. Model. Comput. Simul.;28;;;;
239;End-to-end modeling and simulation of high-performance computing systems;2012;"C Minkenberg; W Denzel; G Rodriguez; R Birke";0;Springer;https://link.springer.com/chapter/10.1007/978-3-642-28777-0_11;http://dx.doi.org/10.1007/978-3-642-28777-0_11;10.1007/978-3-642-28777-0_11;book-chapter;Springer Berlin Heidelberg;Use Cases of Discrete Event Simulation;26;;;;
